0.0,0.0,0.0
222.0948362350464,345.3542790412903,906.2419970035553
263.9560341835022,437.92929792404175,1107.336149930954
324.2568461894989,505.5309708118439,1305.2048950195312
374.585036277771,582.9193177223206,1547.7064299583435
408.192143201828,693.5952637195587,1718.1661019325256
455.3437831401825,786.1068587303162,1925.2368149757385
513.3154630661011,881.2652277946472,2134.3640987873077
573.3546340465546,951.071085691452,2310.3933398723602
618.7208840847015,1032.7956635951996,2496.893944978714
681.2937080860138,1109.0170056819916,2700.300437927246
733.5990509986877,1199.8036727905273,2862.050407886505
803.6395499706268,1278.9600048065186,3064.4535138607025
862.122034072876,1393.3584775924683,3299.6565227508545
912.1483201980591,1478.6809725761414,3467.3253576755524
967.6102702617645,1553.0401146411896,3639.679500579834
1012.4453201293945,1636.075935602188,3831.561265707016
1063.3065071105957,1744.5602943897247,4013.7512588500977
1116.0881760120392,1851.585886478424,4202.154681682587
1177.652095079422,1933.3030984401703,4414.973222732544
1236.8344049453735,2043.3923723697662,4672.036030769348
1287.8489577770233,2139.854973554611,4852.800905704498
1348.6650376319885,2275.4496834278107,5037.083799600601
1410.8424305915833,2402.3918454647064,5279.69899058342
1464.483787536621,2527.7691745758057,5563.223543405533
1532.8467245101929,2636.8238637447357,5797.296480417252
1601.5003035068512,2761.361679792404,6107.033070325851
1650.321165561676,2885.6251788139343,6357.8839955329895
1704.318118572235,3000.49631690979,6593.050182580948
1766.6950585842133,3119.8480088710785,6858.931871414185
1823.154681444168,3228.4791090488434,7035.334915399551
1896.5902054309845,3335.733426094055,7279.662149429321
1956.6603395938873,3461.0519721508026,7558.092610359192
2011.76837849617,3587.181024312973,7799.3346083164215
2058.1616535186768,3737.910519361496,8005.10090637207
2143.7035105228424,3863.864340543747,8261.11252450943
2199.0435853004456,4033.0168426036835,8454.953473567963
2254.505790233612,4187.194888591766,8685.948771715164
2317.168580055237,4362.033082485199,8970.806407690048
2395.895373106003,4515.468173503876,9236.546680688858
2476.391867160797,4664.4621794223785,9462.620119810104
2530.9463441371918,4786.706124305725,9710.606080770493
2606.838395357132,4923.207096338272,10030.10691690445
2685.011195421219,5074.205677270889,10310.007139921188
2763.837117433548,5192.320127248764,10583.971566915512
2833.343365430832,5303.451324224472,10889.986903905869
2889.0702035427094,5440.971988201141,11178.772578954697
2957.1893393993378,5585.891683101654,11423.472837924957
3038.9835345745087,5738.079180240631,11657.287492990494
3103.8283274173737,5858.983812332153,11918.87953710556
3114.8680515289307,5882.280877351761,11969.55893611908
