776.2875111677897,69956.48914366594,230797.62355232926,-90884.64526499738
3070.176999364997,55696.94924308314,193701.123994627,-82307.22550846075
5700.321371060528,52727.7174369691,179389.76541050855,-73934.33053657037
9148.693380189516,48792.575285274776,169318.34628353198,-71733.19571298244
11349.031764338417,44601.65831974549,163534.4764653099,-74331.15982581895
13736.241300109908,47395.656497328644,166479.57047543454,-71688.25748077726
16456.404089483884,50341.54755857779,172332.47544886492,-71649.38033170934
20629.509815456047,49406.88802836165,170959.20259054904,-72145.42653382575
22131.001858649426,43508.67589132041,152617.41852330498,-65600.06674066416
23222.032626121516,53872.47699522654,181109.19058088554,-73364.23659043244
25544.396205897043,49259.28337715327,170219.60920416925,-71701.04244986273
27238.73445874904,47464.61203558791,166703.41804222367,-71774.19397104783
29931.49573102872,54269.10567296939,171418.98511022152,-62880.77376428275
32225.1553737014,48923.63520333166,173059.88413379673,-75212.6137271334
34462.59770769746,43854.40474288631,154637.649379891,-66928.83989411838
34854.65523944782,48414.29464922771,171755.14680231852,-74926.5575038631
35911.987480994634,51692.93304275097,176296.72111807964,-72910.8550325777
37286.12794483836,48235.57312818658,177999.19244808826,-81528.04619171508
37689.44468600097,55097.144175088535,187085.15834534023,-76890.86999516317
38329.19016129693,54635.717179327075,183572.10672086335,-74300.67236220918
38812.246952102694,51344.97883661328,187390.08885036665,-84700.13117714011
39054.81986278295,46301.318702428325,165244.48398880978,-72641.84658395313
39209.5494914718,52142.14365444103,174441.54695968478,-70157.25965080273
39909.57815880013,47884.324462509525,165351.5541202678,-69582.90519524874
40277.91632800448,50473.034084202794,174373.80145883895,-73427.73329043336
40446.44234281383,50078.38974292668,175827.3919127108,-75670.61242685742
42299.82691133812,50080.46428256451,178994.8480830515,-78833.91951792248
42368.96702080395,47269.89069221115,170026.12924452114,-75486.34786009885
43298.80827545046,50132.29473141717,178634.44953489015,-78369.86007205583
43416.84222327933,49360.45556298101,171460.0720046973,-72739.16087873527
43498.53353289707,50002.576493027744,175488.1303883998,-75482.97740234429
43572.69950797111,51025.25900688678,183485.34416948495,-81434.8261557114
43909.14462049896,51477.607086378535,183186.3673977787,-80231.15322502164
44383.535419666,48720.809881932975,172095.04281574523,-74653.42305187926
44545.8318219998,45782.10695978706,167079.98364849752,-75515.76972892339
44727.255883953134,47856.768319751594,172677.22544652148,-76963.68880701828
