1612.5107138444423,44379.57060290451,182854.08799141747,-94094.94678560845
3513.3391100822155,32264.95650195605,137539.41643991193,-73009.50343599982
3658.514742591331,31545.085320102513,129857.23762256256,-66767.06698235753
4057.15686499737,34489.97763427008,138569.07508790842,-69589.11981936828
5449.4750736991255,34155.58286769273,139829.49859398272,-71518.33285859725
6841.216521479269,29766.81937254941,127146.79291134058,-67613.15416624177
8786.912403836217,25573.530106069673,115126.63567504135,-63979.575462902
9804.793483081878,26771.7857834059,121802.10516379778,-68258.53359698599
10939.054718353696,28393.725890335787,122678.07765093468,-65890.6258702631
11984.427630463699,26518.49205906681,114729.59394816664,-61692.60983003301
12321.560622831868,26837.555115214636,119971.37446319297,-66296.2642327637
13757.338336360826,28631.945156481852,122601.19135102551,-65337.3010380618
13925.092830321753,30163.318023670858,129990.9777349544,-69664.34168761269
14773.583018507761,31075.200054071825,135937.83423262782,-73787.43412448416
16173.700464263175,30579.289106847813,131767.037951236,-70608.45973754037
17304.609616091926,30999.680768706905,134600.6572588983,-72601.2957214845
17771.585444282107,27305.758856735618,123800.64196227257,-69189.12424880134
18357.387849840634,26589.573357454417,115629.62840232997,-62450.48168742114
19542.167024542654,27259.094034719124,119976.06811981817,-65457.88005037993
20999.605502864855,30677.286208337362,132026.3262299752,-70671.75381330047
21615.0162500858,27905.336796115043,127489.61472296758,-71678.94113073748
22661.23731798509,29483.003324246092,136262.26536437342,-77296.25871588124
22736.83277348919,28560.815748916713,124080.76662472443,-66959.135126891
23337.341501938055,30944.737161979705,132542.84171046273,-70653.36738650332
23740.452510278577,28184.73886091674,126469.81683683637,-70100.33911500289
24733.854542960733,27800.05024197973,116761.74182243657,-61161.641338477115
25145.62458940634,27992.078402317937,125751.23116778783,-69767.07436315197
25302.595933738186,29295.34865455117,126980.7846752384,-68390.08736613607
25403.3186620744,29558.645497533646,134004.71989876038,-74887.4289036931
25498.498585455152,28159.34371397651,128512.56804054219,-72193.88061258916
25605.451669211896,27322.28401290954,122044.91116433138,-67400.3431385123
25640.53016316562,30587.185373058568,135273.13783156083,-74098.76708544369
25656.738768899697,27297.286200860304,121094.84330784541,-66500.27090612482
25815.00643423438,28421.00394878565,124945.95580354228,-68103.94790597097
25914.781941475812,25662.621702869474,115657.59988887652,-64332.35648313756
25942.92437269402,33344.82178664624,138284.30181169073,-71594.65823839827
26418.195200461098,27559.339350060305,124368.53714202068,-69249.85844190005
26632.36398209824,32609.136211697463,141296.28223620044,-76078.00981280551
26745.254877363852,29163.0389816938,126599.66018316553,-68273.58221977793
26765.554586733353,30751.01727659044,134591.83825770376,-73089.80370452288
26999.807416866228,30955.79753646535,132487.6588204937,-70576.06374756299
27049.035299813204,27324.816000189356,121625.72025958906,-66976.08825921034
27181.779516769064,26771.923086514747,120592.07609208845,-67048.22991905894
27345.149276018255,25592.812521701937,114752.73531941106,-63567.11027600718
27414.460973385903,29221.659599124214,125295.52550384402,-66852.20630559558
27480.591618303417,28000.993509575772,129815.4813929202,-73813.49437376867
27555.08550775579,29723.321450464166,127938.10606172461,-68491.46316079628
27659.825371392497,30926.47764021909,136664.4010352936,-74811.44575485539
27691.173689406438,28472.267572371886,121451.79539756745,-64507.260252823675
27733.829833831656,28184.690074364356,124205.91654660748,-67836.53639787875
27871.030806535837,31116.724046388143,136179.7716822461,-73946.32358946982
28039.97057186942,26089.184008918826,113194.15183332429,-61015.78381548664
28090.15873068413,25595.02905038115,114592.89075356504,-63402.83265280273
28121.41169772205,29094.81101571913,133494.68594367997,-75305.06391224172
28168.59386951593,27671.913735753114,119838.02486666474,-64494.19739515851
28218.35226806422,27424.472482836354,123196.40756110965,-68347.46259543694
28223.300006379915,30102.66272143403,127514.34718885167,-67309.02174598361
28242.735680447473,26326.97404977966,114861.29191789494,-62207.34381833562
28260.70043091709,28336.332323630504,129408.32191976142,-72735.65727250042
28315.034580641044,28480.73620808451,129994.13055844435,-73032.65814227534
28320.953190592863,26761.497335158063,117188.55554727078,-63665.56087695466
28358.093524528176,26740.010427773457,119376.67868770214,-65896.65783215521
28380.3315887253,26734.21832426561,130444.88071772351,-76976.44406919231
28414.12559298996,32936.48067294525,141867.1088720332,-75994.14752614268
28418.547058505745,27035.208954401784,124803.73195005741,-70733.31404125385
28422.363060528784,28127.71220320749,128088.63275973158,-71833.20835331659
28424.63549731504,28173.03975651859,118715.10674377302,-62369.027230735854
28425.106505736014,29089.201952146934,129684.1314696186,-71505.72756532473
28425.6375026942,31221.619045960048,135666.64400846564,-73223.40591654554
28433.327744454476,25689.18453085305,114133.73026822592,-62755.361206519825
28445.82640220159,25850.521523724485,115004.13836356389,-63303.09531611492
28448.1573396044,27532.221303750666,119319.39972169648,-64254.95711419515
28450.6057651943,24982.496882440097,112984.89082413244,-63019.89705925224
