34718.9076273838,33565.08244996105,153434.4478030755,-86304.28290315342
34744.79655775342,32084.499816342777,147897.0784484562,-83728.07881577063
34752.00432208255,36738.0753601187,165488.75925906186,-92012.60853882445
34871.599670735915,37105.92823117478,172782.99216416996,-98571.13570182039
34903.26402954888,33212.51595839684,155707.0389317399,-89282.00701494623
34920.01087201112,35494.86477798152,160421.23584928265,-89431.50629331959
34945.45603933166,43669.99582481346,193307.0177742099,-105967.02612458298
34996.30568315594,39823.623922640574,181023.7096575655,-101376.46181228434
35016.47951002854,38448.32085854781,172917.25571096188,-96020.61399386625
35051.20435205853,33154.59664589734,152583.80775047583,-86274.61445868114
35055.820633615236,37656.14675678545,164562.80136382315,-89250.50785025227
35079.127520134476,35028.86286408668,156794.2006156526,-86736.47488747926
35084.34838181788,41960.06602407283,192164.77469620842,-108244.64264806274
35096.398049262265,38260.4507679427,176056.84740949192,-99535.94587360651
35100.852166138175,37708.856164412864,175936.57282552577,-100518.86049670004
35260.0335221317,35644.20443286579,166173.31361889056,-94884.904753159
35268.57433493427,29728.217954136402,139825.71767441486,-80369.28176614206
35309.44795918561,33688.08987719904,156644.0611882235,-89267.88143382545
35323.533096819025,36359.30577381469,171642.45168215275,-98923.84013452339
35424.1402628289,35734.174101054734,170203.46756138167,-98735.11935927221
35430.88643477106,35243.093147395055,166147.76809448708,-95661.58179969699
35437.02969748314,37580.43974042404,171683.29241454133,-96522.41293369324
35440.5001784875,34766.646399284655,157944.45204784404,-88411.15924927473
35446.642806295,37787.74719435272,172177.29415043438,-96601.79976172895
35469.27438603968,43462.23954343032,183129.58496511093,-96205.10587825031
35530.43392805611,37943.13977822065,177860.08349187556,-101973.80393543426
35543.44654576818,39872.47390949066,176163.61959945151,-96418.6717804702
35554.9596452921,36944.94574820828,171446.7472712195,-97556.85577480293
35562.35758027724,38919.29858519345,172753.21712572355,-94914.61995533666
35568.99726625639,29771.237359603958,144394.4861088316,-84852.01138962367
35570.22182595886,40033.735103983694,176511.74942899728,-96444.2792210299
35572.01686389858,36232.550111114055,164610.42509842402,-92145.32487619593
35576.885628086035,33818.5729631427,153565.6515961305,-85928.50566984512
35582.172973343986,35010.99367050815,158969.2714149743,-88947.284073958
35583.90002555829,34848.89799073086,159271.1393814453,-89573.3433999836
35587.40206409355,41570.83284545741,175904.1973889047,-92762.53169798986
35591.45779258922,34325.594500257816,161800.69176876903,-93149.50276825341
35593.12023553792,35896.60839117,164232.44573558046,-92439.22895324047
35593.73974185219,38198.14252310385,172914.98083093524,-96518.69578472752
35593.94647082823,37598.91565486524,173402.309994416,-98204.47868468551
35594.689414936205,36948.15806021902,167314.0832687868,-93417.76714834876
35595.15560144322,35098.287650399165,160220.30455179684,-90023.7292509985
35595.42973319706,31633.88158609139,147990.2667267053,-84722.50355452251
35596.749547616506,32602.331172263188,152956.72743227985,-87752.06508775348
35597.15303206989,34116.764845128535,161004.4297914863,-92770.90010122921
35598.99920765091,38836.33377902952,168961.76075052482,-91289.09319246576
35599.80198113036,39786.93595490803,182943.85130375595,-103369.9793939399
35601.52776814572,34446.21037629162,157671.5203361943,-88779.09958361105
35602.90235587793,35836.83720017556,166178.54242495474,-94504.86802460361
35604.025796862,36677.01657045077,174622.3091643635,-101268.27602346198
35604.709380225235,35459.19157980836,168716.8660095657,-97798.48284994898
35605.92412032599,32751.652990552226,149754.2948191937,-84250.98883808922
