1,1,1,130,0,1,2,0.7467,1.067,0,0.938,0,0.5,0.35
2,4,1,130,0,1,2,0.7467,1.067,0,0.938,0,0.5,0.35
3,6,1,130,0,1,2,0.7467,1.067,0,0.938,0,0.5,0.35
4,8,1,130,0,1,2,0.7467,1.067,0,0.938,0,0.5,0.35
5,10,1,130,0,1,2,0.7467,1.067,0,0.938,0,0.5,0.35
6,7,1,130,0,1,2,0.7467,1.067,0,0.938,0,0.5,0.35
7,11,1,130,0,1,2,0.7467,1.067,0,0.938,0,0.5,0.35
